id,name,height,grid_id,zone_id
956,B00956,3.0,1499,783
957,B00957,3.0,981,551
958,B00958,3.0,1018,573
959,B00959,3.0,1499,783
960,B00960,3.0,1462,767
961,B00961,3.0,1425,751
962,B00962,3.0,1166,658
963,B00963,3.0,1610,819
964,B00964,3.0,1166,658
965,B00965,3.0,1425,751
966,B00966,3.0,1203,678
967,B00967,3.0,1499,783
968,B00968,3.0,1499,783
969,B00969,3.0,1499,783
970,B00970,3.0,1166,658
971,B00971,3.0,870,474
972,B00972,3.0,981,551
973,B00973,3.0,1462,767
974,B00974,3.0,1166,658
975,B00975,3.0,1610,819
976,B00976,3.0,1462,767
977,B00977,3.0,1203,678
978,B00978,3.0,1462,767
979,B00979,3.0,1166,658
980,B00980,3.0,1610,819
981,B00981,3.0,1388,739
982,B00982,3.0,1388,739
983,B00983,3.0,1388,739
984,B00984,3.0,1462,767
985,B00985,3.0,981,551
986,B00986,3.0,1610,819
987,B00987,3.0,1425,751
988,B00988,3.0,1610,819
989,B00989,3.0,1018,573
990,B00990,3.0,1462,767
991,B00991,3.0,1462,767
992,B00992,3.0,1388,739
993,B00993,3.0,1388,739
994,B00994,3.0,1388,739
995,B00995,3.0,1610,819
996,B00996,3.0,463,168
997,B00997,3.0,981,551
998,B00998,3.0,1129,635
999,B00999,3.0,980,550
1000,B01000,3.0,981,551
1001,B01001,3.0,980,550
1002,B01002,3.0,1128,634
1003,B01003,3.0,1128,634
1004,B01004,3.0,1424,750
1005,B01005,3.0,795,418
1006,B01006,3.0,1091,614
1007,B01007,3.0,1240,697
1008,B01008,3.0,1461,766
1009,B01009,3.0,980,550
1010,B01010,3.0,980,550
1011,B01011,3.0,1165,657
1012,B01012,3.0,980,550
1013,B01013,3.0,1091,614
1014,B01014,3.0,1276,715
1015,B01015,3.0,1609,818
1016,B01016,3.0,462,167
1017,B01017,3.0,1276,715
1018,B01018,3.0,943,527
1019,B01019,3.0,1239,696
1020,B01020,3.0,1165,657
1021,B01021,3.0,1276,715
1022,B01022,3.0,1054,591
1023,B01023,3.0,1276,715
1024,B01024,3.0,1202,677
1025,B01025,3.0,1128,634
1026,B01026,3.0,1202,677
1027,B01027,3.0,1016,572
1028,B01028,3.0,1201,676
1029,B01029,3.0,1016,572
1030,B01030,3.0,905,502
1031,B01031,3.0,1016,572
1032,B01032,3.0,979,549
1033,B01033,3.0,1127,633
1034,B01034,3.0,1164,656
1035,B01035,3.0,1201,676
1036,B01036,3.0,1645,829
1037,B01037,3.0,1164,656
1038,B01038,3.0,609,280
1039,B01039,3.0,1127,633
1040,B01040,3.0,1127,633
1041,B01041,3.0,1645,829
1042,B01042,3.0,1164,656
1043,B01043,3.0,1645,829
1044,B01044,3.0,1201,676
1045,B01045,3.0,1645,829
1046,B01046,3.0,1682,830
1047,B01047,3.0,1608,817
1048,B01048,3.0,1608,817
1049,B01049,3.0,1645,829
1050,B01050,3.0,979,549
1051,B01051,3.0,1682,830
1052,B01052,3.0,1645,829
1053,B01053,3.0,1608,817
1054,B01054,3.0,1682,830
1055,B01055,3.0,1645,829
1056,B01056,3.0,1682,830
1057,B01057,3.0,1645,829
1058,B01058,3.0,1645,829
1059,B01059,3.0,1645,829
1060,B01060,3.0,1645,829
1061,B01061,3.0,1682,830
1062,B01062,3.0,1645,829
1063,B01063,3.0,1682,830
1064,B01064,3.0,1682,830
1065,B01065,3.0,1645,829
1066,B01066,3.0,1645,829
1067,B01067,3.0,1238,695
1068,B01068,3.0,1682,830
1069,B01069,3.0,1645,829
1070,B01070,3.0,1608,817
1071,B01071,3.0,1608,817
1072,B01072,3.0,1608,817
1073,B01073,3.0,1607,816
1074,B01074,3.0,1238,695
1075,B01075,3.0,1608,817
1076,B01076,3.0,1274,714
1077,B01077,3.0,1607,816
1078,B01078,3.0,1607,816
1079,B01079,3.0,1607,816
1080,B01080,3.0,1607,816
1081,B01081,3.0,1163,655
1082,B01082,3.0,1533,796
1083,B01083,3.0,1274,714
1084,B01084,3.0,1607,816
1085,B01085,3.0,1201,676
1086,B01086,3.0,1015,571
1087,B01087,3.0,1163,655
1088,B01088,3.0,1200,675
1089,B01089,3.0,1459,764
1090,B01090,3.0,1200,675
1091,B01091,3.0,1015,571
1092,B01092,3.0,1126,632
1093,B01093,3.0,682,334
1094,B01094,3.0,1126,632
1095,B01095,3.0,682,334
1096,B01096,3.0,978,548
1097,B01097,3.0,1015,571
1098,B01098,3.0,1015,571
1099,B01099,3.0,1015,571
1100,B01100,3.0,1163,655
1101,B01101,3.0,1274,714
1102,B01102,3.0,978,548
1103,B01103,3.0,1348,731
1104,B01104,3.0,1163,655
1105,B01105,3.0,1348,731
1106,B01106,3.0,718,362
1107,B01107,3.0,1015,571
1108,B01108,3.0,1348,731
1109,B01109,3.0,1199,674
1110,B01110,3.0,1014,570
1111,B01111,3.0,1088,612
1112,B01112,3.0,1088,612
1113,B01113,3.0,1273,713
1114,B01114,3.0,1347,730
1115,B01115,3.0,1347,730
1116,B01116,3.0,1347,730
1117,B01117,3.0,1310,720
1118,B01118,3.0,1273,713
1119,B01119,3.0,1310,720
1120,B01120,3.0,1051,590
1121,B01121,3.0,570,250
1122,B01122,3.0,1643,828
1123,B01123,3.0,1347,730
1124,B01124,3.0,1643,828
1125,B01125,3.0,1199,674
1126,B01126,3.0,1310,720
1127,B01127,3.0,1643,828
1128,B01128,3.0,1310,720
1129,B01129,3.0,1236,694
1130,B01130,3.0,1199,674
1131,B01131,3.0,1310,720
1132,B01132,3.0,1384,738
1133,B01133,3.0,1347,730
1134,B01134,3.0,1162,654
1135,B01135,3.0,1236,694
1136,B01136,3.0,1162,654
1137,B01137,3.0,1347,730
1138,B01138,3.0,1310,720
1139,B01139,3.0,607,278
1140,B01140,3.0,1310,720
1141,B01141,3.0,1162,654
1142,B01142,3.0,1199,674
1143,B01143,3.0,274,64
1144,B01144,3.0,1199,674
1145,B01145,3.0,1310,720
1146,B01146,3.0,274,64
1147,B01147,3.0,1347,730
1148,B01148,3.0,643,304
1149,B01149,3.0,1642,827
1150,B01150,3.0,1272,712
1151,B01151,3.0,1309,719
1152,B01152,3.0,828,444
1153,B01153,3.0,1272,712
1154,B01154,3.0,1235,693
1155,B01155,3.0,1309,719
1156,B01156,3.0,1494,778
1157,B01157,3.0,1087,611
1158,B01158,3.0,236,51
1159,B01159,3.0,606,277
1160,B01160,3.0,1050,589
1161,B01161,3.0,976,546
1162,B01162,3.0,643,304
1163,B01163,3.0,1049,588
1164,B01164,3.0,1049,588
1165,B01165,3.0,1012,568
1166,B01166,3.0,457,162
1167,B01167,3.0,1049,588
1168,B01168,3.0,605,276
1169,B01169,3.0,1012,568
1170,B01170,3.0,1049,588
1171,B01171,3.0,642,303
1172,B01172,3.0,1049,588
1173,B01173,3.0,716,360
1174,B01174,3.0,1049,588
1175,B01175,3.0,1049,588
1176,B01176,3.0,1049,588
1177,B01177,3.0,679,331
1178,B01178,3.0,1086,610
1179,B01179,3.0,1086,610
1180,B01180,3.0,1086,610
1181,B01181,3.0,1085,609
1182,B01182,3.0,1085,609
1183,B01183,3.0,457,162
1184,B01184,3.0,752,387
1185,B01185,3.0,382,104
1186,B01186,3.0,900,497
1187,B01187,3.0,345,84
1188,B01188,3.0,345,84
1189,B01189,3.0,345,84
1190,B01190,3.0,1085,609
1191,B01191,3.0,937,521
1192,B01192,3.0,308,72
1193,B01193,3.0,1085,609
1194,B01194,3.0,974,544
1195,B01195,3.0,1085,609
1196,B01196,3.0,382,104
1197,B01197,3.0,1011,567
1198,B01198,3.0,345,84
1199,B01199,3.0,345,84
1200,B01200,3.0,345,84
1201,B01201,3.0,1011,567
1202,B01202,3.0,1085,609
1203,B01203,3.0,493,188
1204,B01204,3.0,937,521
1205,B01205,3.0,937,521
1206,B01206,3.0,1011,567
1207,B01207,3.0,1084,608
1208,B01208,3.0,344,83
1209,B01209,3.0,973,543
1210,B01210,3.0,1084,608
1211,B01211,3.0,344,83
1212,B01212,3.0,381,103
1213,B01213,3.0,270,60
1214,B01214,3.0,455,160
1215,B01215,3.0,1084,608
1216,B01216,3.0,270,60
1217,B01217,3.0,381,103
1218,B01218,3.0,936,520
1219,B01219,3.0,233,48
1220,B01220,3.0,1121,631
1221,B01221,3.0,973,543
1222,B01222,3.0,1416,747
1223,B01223,3.0,380,102
1224,B01224,3.0,639,300
1225,B01225,3.0,1120,630
1226,B01226,3.0,454,159
1227,B01227,3.0,454,159
1228,B01228,3.0,565,245
1229,B01229,3.0,343,82
1230,B01230,3.0,343,82
1231,B01231,3.0,1083,607
1232,B01232,3.0,565,245
1233,B01233,3.0,1083,607
1234,B01234,3.0,454,159
1235,B01235,3.0,528,215
1236,B01236,3.0,565,245
1237,B01237,3.0,972,542
1238,B01238,3.0,1082,606
1239,B01239,3.0,1046,585
1240,B01240,3.0,1415,746
1241,B01241,3.0,1415,746
1242,B01242,3.0,1415,746
1243,B01243,3.0,823,439
1244,B01244,3.0,971,541
1245,B01245,3.0,823,439
1246,B01246,3.0,1008,564
1247,B01247,3.0,786,411
1248,B01248,3.0,786,411
1249,B01249,3.0,823,439
1250,B01250,3.0,1008,564
1251,B01251,3.0,971,541
1252,B01252,3.0,1415,746
1253,B01253,3.0,823,439
1254,B01254,3.0,971,541
1255,B01255,3.0,786,411
1256,B01256,3.0,823,439
1257,B01257,3.0,823,439
1258,B01258,3.0,971,541
1259,B01259,3.0,823,439
1260,B01260,3.0,971,541
1261,B01261,3.0,823,439
1262,B01262,3.0,971,541
1263,B01263,3.0,749,384
1264,B01264,3.0,490,185
1265,B01265,3.0,786,411
1266,B01266,3.0,823,439
1267,B01267,3.0,823,439
1268,B01268,3.0,823,439
1269,B01269,3.0,823,439
1270,B01270,3.0,786,411
1271,B01271,3.0,786,411
1272,B01272,3.0,749,384
1273,B01273,3.0,786,411
1274,B01274,3.0,823,439
1275,B01275,3.0,786,411
1276,B01276,3.0,749,384
1277,B01277,3.0,786,411
1278,B01278,3.0,823,439
1279,B01279,3.0,785,410
1280,B01280,3.0,748,383
1281,B01281,3.0,785,410
1282,B01282,3.0,822,438
1283,B01283,3.0,748,383
1284,B01284,3.0,1044,583
1285,B01285,3.0,785,410
1286,B01286,3.0,749,384
1287,B01287,3.0,785,410
1288,B01288,3.0,748,383
1289,B01289,3.0,785,410
1290,B01290,3.0,822,438
1291,B01291,3.0,748,383
1292,B01292,3.0,785,410
1293,B01293,3.0,785,410
1294,B01294,3.0,822,438
1295,B01295,3.0,822,438
1296,B01296,3.0,970,540
1297,B01297,3.0,748,383
1298,B01298,3.0,785,410
1299,B01299,3.0,748,383
1300,B01300,3.0,822,438
1301,B01301,3.0,822,438
1302,B01302,3.0,748,383
1303,B01303,3.0,822,438
1304,B01304,3.0,822,438
1305,B01305,3.0,785,410
1306,B01306,3.0,785,410
1307,B01307,3.0,748,383
1308,B01308,3.0,822,438
1309,B01309,3.0,822,438
1310,B01310,3.0,822,438
1311,B01311,3.0,748,383
1312,B01312,3.0,785,410
1313,B01313,3.0,785,410
1314,B01314,3.0,822,438
1315,B01315,3.0,785,410
1316,B01316,3.0,1118,628
1317,B01317,3.0,1118,628
1318,B01318,3.0,785,410
1319,B01319,3.0,1118,628
1320,B01320,3.0,785,410
1321,B01321,3.0,822,438
1322,B01322,3.0,1118,628
1323,B01323,3.0,859,464
1324,B01324,3.0,1118,628
1325,B01325,3.0,785,410
1326,B01326,3.0,785,410
1327,B01327,3.0,785,410
1328,B01328,3.0,785,410
1329,B01329,3.0,785,410
1330,B01330,3.0,822,438
1331,B01331,3.0,489,184
1332,B01332,3.0,785,410
1333,B01333,3.0,785,410
1334,B01334,3.0,341,80
1335,B01335,3.0,1118,628
1336,B01336,3.0,526,213
1337,B01337,3.0,785,410
1338,B01338,3.0,1081,605
1339,B01339,3.0,1118,628
1340,B01340,3.0,785,410
1341,B01341,3.0,784,409
1342,B01342,3.0,526,213
1343,B01343,3.0,1080,604
1344,B01344,3.0,1080,604
1345,B01345,3.0,821,437
1346,B01346,3.0,1118,628
1347,B01347,3.0,858,463
1348,B01348,3.0,821,437
1349,B01349,3.0,821,437
1350,B01350,3.0,266,56
1351,B01351,3.0,1043,582
1352,B01352,3.0,821,437
1353,B01353,3.0,1080,604
1354,B01354,3.0,821,437
1355,B01355,3.0,858,463
1356,B01356,3.0,1080,604
1357,B01357,3.0,1080,604
1358,B01358,3.0,340,79
1359,B01359,3.0,784,409
1360,B01360,3.0,525,212
1361,B01361,3.0,1006,562
1362,B01362,3.0,821,437
1363,B01363,3.0,1006,562
1364,B01364,3.0,858,463
1365,B01365,3.0,784,409
1366,B01366,3.0,155,26
1367,B01367,3.0,821,437
1368,B01368,3.0,1006,562
1369,B01369,3.0,821,437
1370,B01370,3.0,821,437
1371,B01371,3.0,821,437
1372,B01372,3.0,784,409
1373,B01373,3.0,821,437
1374,B01374,3.0,858,463
1375,B01375,3.0,1080,604
1376,B01376,3.0,1080,604
1377,B01377,3.0,1006,562
1378,B01378,3.0,821,437
1379,B01379,3.0,858,463
1380,B01380,3.0,784,409
1381,B01381,3.0,1080,604
1382,B01382,3.0,1080,604
1383,B01383,3.0,1080,604
1384,B01384,3.0,858,463
1385,B01385,3.0,192,33
1386,B01386,3.0,821,437
1387,B01387,3.0,969,539
1388,B01388,3.0,229,44
1389,B01389,3.0,784,409
1390,B01390,3.0,1006,562
1391,B01391,3.0,858,463
1392,B01392,3.0,784,409
1393,B01393,3.0,969,539
1394,B01394,3.0,784,409
1395,B01395,3.0,1117,627
1396,B01396,3.0,81,14
1397,B01397,3.0,1117,627
1398,B01398,3.0,1154,652
1399,B01399,3.0,858,463
1400,B01400,3.0,821,437
1401,B01401,3.0,821,437
1402,B01402,3.0,1117,627
1403,B01403,3.0,747,382
1404,B01404,3.0,784,409
1405,B01405,3.0,747,382
1406,B01406,3.0,451,156
1407,B01407,3.0,266,56
1408,B01408,3.0,784,409
1409,B01409,3.0,821,437
1410,B01410,3.0,1154,652
1411,B01411,3.0,1006,562
1412,B01412,3.0,451,156
1413,B01413,3.0,821,437
1414,B01414,3.0,1117,627
1415,B01415,3.0,1154,652
1416,B01416,3.0,747,382
1417,B01417,3.0,821,437
1418,B01418,3.0,1154,652
1419,B01419,3.0,858,463
1420,B01420,3.0,710,354
1421,B01421,3.0,81,14
1422,B01422,3.0,821,437
1423,B01423,3.0,969,539
1424,B01424,3.0,1154,652
1425,B01425,3.0,451,156
1426,B01426,3.0,858,463
1427,B01427,3.0,1117,627
1428,B01428,3.0,229,44
1429,B01429,3.0,710,354
1430,B01430,3.0,81,14
1431,B01431,3.0,821,437
1432,B01432,3.0,858,463
1433,B01433,3.0,1154,652
1434,B01434,3.0,858,463
1435,B01435,3.0,858,463
1436,B01436,3.0,969,539
1437,B01437,3.0,895,492
1438,B01438,3.0,784,409
1439,B01439,3.0,1117,627
1440,B01440,3.0,969,539
1441,B01441,3.0,747,382
1442,B01442,3.0,783,408
1443,B01443,3.0,80,13
1444,B01444,3.0,821,437
1445,B01445,3.0,1153,651
1446,B01446,3.0,1116,626
1447,B01447,3.0,820,436
1448,B01448,3.0,450,155
1449,B01449,3.0,820,436
1450,B01450,3.0,80,13
1451,B01451,3.0,783,408
1452,B01452,3.0,265,55
1453,B01453,3.0,709,353
1454,B01454,3.0,1042,581
1455,B01455,3.0,820,436
1456,B01456,3.0,894,491
1457,B01457,3.0,857,462
1458,B01458,3.0,857,462
1459,B01459,3.0,783,408
1460,B01460,3.0,857,462
1461,B01461,3.0,783,408
1462,B01462,3.0,894,491
1463,B01463,3.0,894,491
1464,B01464,3.0,487,182
1465,B01465,3.0,709,353
1466,B01466,3.0,746,381
1467,B01467,3.0,857,462
1468,B01468,3.0,931,515
1469,B01469,3.0,857,462
1470,B01470,3.0,931,515
1471,B01471,3.0,1042,581
1472,B01472,3.0,450,155
1473,B01473,3.0,820,436
1474,B01474,3.0,709,353
1475,B01475,3.0,746,381
1476,B01476,3.0,857,462
1477,B01477,3.0,820,436
1478,B01478,3.0,783,408
1479,B01479,3.0,783,408
1480,B01480,3.0,302,66
1481,B01481,3.0,709,353
1482,B01482,3.0,746,381
1483,B01483,3.0,709,353
1484,B01484,3.0,931,515
1485,B01485,3.0,968,538
1486,B01486,3.0,894,491
1487,B01487,3.0,931,515
1488,B01488,3.0,968,538
1489,B01489,3.0,894,491
1490,B01490,3.0,154,25
1491,B01491,3.0,783,408
1492,B01492,3.0,820,436
1493,B01493,3.0,709,353
1494,B01494,3.0,709,353
1495,B01495,3.0,931,515
1496,B01496,3.0,894,491
1497,B01497,3.0,894,491
1498,B01498,3.0,968,538
1499,B01499,3.0,339,78
1500,B01500,3.0,894,491
1501,B01501,3.0,1079,603
1502,B01502,3.0,820,436
1503,B01503,3.0,931,515
1504,B01504,3.0,709,353
1505,B01505,3.0,783,408
1506,B01506,3.0,709,353
1507,B01507,3.0,746,381
1508,B01508,3.0,968,538
1509,B01509,3.0,894,491
1510,B01510,3.0,931,515
1511,B01511,3.0,709,353
1512,B01512,3.0,746,381
1513,B01513,3.0,1079,603
1514,B01514,3.0,894,491
1515,B01515,3.0,931,515
1516,B01516,3.0,709,353
1517,B01517,3.0,931,515
1518,B01518,3.0,265,55
1519,B01519,3.0,857,462
1520,B01520,3.0,894,491
1521,B01521,3.0,80,13
1522,B01522,3.0,709,353
1523,B01523,3.0,894,491
1524,B01524,3.0,228,43
1525,B01525,3.0,783,408
1526,B01526,3.0,746,381
1527,B01527,3.0,857,462
1528,B01528,3.0,857,462
1529,B01529,3.0,894,491
1530,B01530,3.0,783,408
1531,B01531,3.0,931,515
1532,B01532,3.0,228,43
1533,B01533,3.0,709,353
1534,B01534,3.0,857,462
1535,B01535,3.0,894,491
1536,B01536,3.0,709,353
1537,B01537,3.0,856,461
1538,B01538,3.0,265,55
1539,B01539,3.0,931,515
1540,B01540,3.0,746,381
1541,B01541,3.0,893,490
1542,B01542,3.0,746,381
1543,B01543,3.0,856,461
1544,B01544,3.0,856,461
1545,B01545,3.0,893,490
1546,B01546,3.0,893,490
1547,B01547,3.0,856,461
1548,B01548,3.0,893,490
1549,B01549,3.0,857,462
1550,B01550,3.0,79,12
1551,B01551,3.0,893,490
1552,B01552,3.0,856,461
1553,B01553,3.0,708,352
1554,B01554,3.0,1004,561
1555,B01555,3.0,856,461
1556,B01556,3.0,745,380
1557,B01557,3.0,264,54
1558,B01558,3.0,856,461
1559,B01559,3.0,745,380
1560,B01560,3.0,708,352
1561,B01561,3.0,856,461
1562,B01562,3.0,1004,561
1563,B01563,3.0,782,407
1564,B01564,3.0,893,490
1565,B01565,3.0,708,352
1566,B01566,3.0,708,352
1567,B01567,3.0,1004,561
1568,B01568,3.0,708,352
1569,B01569,3.0,1004,561
1570,B01570,3.0,708,352
1571,B01571,3.0,708,352
1572,B01572,3.0,893,490
1573,B01573,3.0,856,461
1574,B01574,3.0,745,380
1575,B01575,3.0,856,461
1576,B01576,3.0,856,461
1577,B01577,3.0,745,380
1578,B01578,3.0,745,380
1579,B01579,3.0,745,380
1580,B01580,3.0,708,352
1581,B01581,3.0,375,97
1582,B01582,3.0,745,380
1583,B01583,3.0,856,461
1584,B01584,3.0,412,124
1585,B01585,3.0,745,380
1586,B01586,3.0,745,380
1587,B01587,3.0,745,380
1588,B01588,3.0,745,380
1589,B01589,3.0,819,435
1590,B01590,3.0,856,461
1591,B01591,3.0,819,435
1592,B01592,3.0,745,380
1593,B01593,3.0,745,380
1594,B01594,3.0,782,407
1595,B01595,3.0,856,461
1596,B01596,3.0,745,380
1597,B01597,3.0,856,461
1598,B01598,3.0,745,380
1599,B01599,3.0,745,380
1600,B01600,3.0,745,380
1601,B01601,3.0,782,407
1602,B01602,3.0,412,124
1603,B01603,3.0,745,380
1604,B01604,3.0,745,380
1605,B01605,3.0,819,435
1606,B01606,3.0,708,352
1607,B01607,3.0,708,352
1608,B01608,3.0,708,352
1609,B01609,3.0,412,124
1610,B01610,3.0,745,380
1611,B01611,3.0,745,380
1612,B01612,3.0,79,12
1613,B01613,3.0,412,124
1614,B01614,3.0,745,380
1615,B01615,3.0,708,352
1616,B01616,3.0,745,380
1617,B01617,3.0,744,379
1618,B01618,3.0,744,379
1619,B01619,3.0,448,153
1620,B01620,3.0,744,379
1621,B01621,3.0,707,351
1622,B01622,3.0,411,123
1623,B01623,3.0,744,379
1624,B01624,3.0,818,434
1625,B01625,3.0,744,379
1626,B01626,3.0,818,434
1627,B01627,3.0,707,351
1628,B01628,3.0,744,379
1629,B01629,3.0,781,406
1630,B01630,3.0,744,379
1631,B01631,3.0,707,351
1632,B01632,3.0,744,379
1633,B01633,3.0,744,379
1634,B01634,3.0,744,379
1635,B01635,3.0,744,379
1636,B01636,3.0,707,351
1637,B01637,3.0,707,351
1638,B01638,3.0,744,379
1639,B01639,3.0,744,379
1640,B01640,3.0,818,434
1641,B01641,3.0,892,489
1642,B01642,3.0,559,239
1643,B01643,3.0,744,379
1644,B01644,3.0,744,379
1645,B01645,3.0,744,379
1646,B01646,3.0,707,351
1647,B01647,3.0,744,379
1648,B01648,3.0,892,489
1649,B01649,3.0,189,30
1650,B01650,3.0,744,379
1651,B01651,3.0,707,351
1652,B01652,3.0,892,489
1653,B01653,3.0,744,379
1654,B01654,3.0,744,379
1655,B01655,3.0,744,379
1656,B01656,3.0,892,489
1657,B01657,3.0,744,379
1658,B01658,3.0,892,489
1659,B01659,3.0,744,379
1660,B01660,3.0,781,406
1661,B01661,3.0,818,434
1662,B01662,3.0,707,351
1663,B01663,3.0,818,434
1664,B01664,3.0,744,379
1665,B01665,3.0,929,514
1666,B01666,3.0,448,153
1667,B01667,3.0,707,351
1668,B01668,3.0,707,351
1669,B01669,3.0,744,379
1670,B01670,3.0,707,351
1671,B01671,3.0,818,434
1672,B01672,3.0,781,406
1673,B01673,3.0,744,379
1674,B01674,3.0,781,406
1675,B01675,3.0,744,379
1676,B01676,3.0,892,489
1677,B01677,3.0,855,460
1678,B01678,3.0,744,379
1679,B01679,3.0,744,379
1680,B01680,3.0,744,379
1681,B01681,3.0,744,379
1682,B01682,3.0,744,379
1683,B01683,3.0,115,17
1684,B01684,3.0,744,379
1685,B01685,3.0,781,406
1686,B01686,3.0,781,406
1687,B01687,3.0,855,460
1688,B01688,3.0,855,460
1689,B01689,3.0,744,379
1690,B01690,3.0,780,405
1691,B01691,3.0,781,406
1692,B01692,3.0,781,406
1693,B01693,3.0,781,406
1694,B01694,3.0,780,405
1695,B01695,3.0,743,378
1696,B01696,3.0,780,405
1697,B01697,3.0,484,179
1698,B01698,3.0,781,406
1699,B01699,3.0,781,406
1700,B01700,3.0,706,350
1701,B01701,3.0,781,406
1702,B01702,3.0,781,406
1703,B01703,3.0,706,350
1704,B01704,3.0,706,350
1705,B01705,3.0,780,405
1706,B01706,3.0,744,379
1707,B01707,3.0,521,208
1708,B01708,3.0,706,350
1709,B01709,3.0,744,379
1710,B01710,3.0,743,378
1711,B01711,3.0,743,378
1712,B01712,3.0,744,379
1713,B01713,3.0,744,379
1714,B01714,3.0,707,351
1715,B01715,3.0,706,350
1716,B01716,3.0,744,379
1717,B01717,3.0,706,350
1718,B01718,3.0,744,379
1719,B01719,3.0,744,379
1720,B01720,3.0,743,378
1721,B01721,3.0,780,405
1722,B01722,3.0,744,379
1723,B01723,3.0,743,378
1724,B01724,3.0,743,378
1725,B01725,3.0,743,378
1726,B01726,3.0,743,378
1727,B01727,3.0,743,378
1728,B01728,3.0,743,378
1729,B01729,3.0,706,350
1730,B01730,3.0,706,350
1731,B01731,3.0,743,378
1732,B01732,3.0,743,378
1733,B01733,3.0,743,378
1734,B01734,3.0,743,378
1735,B01735,3.0,743,378
1736,B01736,3.0,706,350
1737,B01737,3.0,706,350
1738,B01738,3.0,706,350
1739,B01739,3.0,706,350
1740,B01740,3.0,743,378
1741,B01741,3.0,3,2
1742,B01742,3.0,40,5
1743,B01743,3.0,780,405
1744,B01744,3.0,706,350
1745,B01745,3.0,854,459
1746,B01746,3.0,780,405
1747,B01747,3.0,706,350
1748,B01748,3.0,706,350
1749,B01749,3.0,706,350
1750,B01750,3.0,743,378
1751,B01751,3.0,817,433
1752,B01752,3.0,3,2
1753,B01753,3.0,706,350
1754,B01754,3.0,706,350
1755,B01755,3.0,706,350
1756,B01756,3.0,743,378
1757,B01757,3.0,743,378
1758,B01758,3.0,706,350
1759,B01759,3.0,743,378
1760,B01760,3.0,706,350
1761,B01761,3.0,854,459
1762,B01762,3.0,928,513
1763,B01763,3.0,817,433
1764,B01764,3.0,817,433
1765,B01765,3.0,817,433
1766,B01766,3.0,669,321
1767,B01767,3.0,668,320
1768,B01768,3.0,705,349
1769,B01769,3.0,965,537
1770,B01770,3.0,705,349
1771,B01771,3.0,706,350
1772,B01772,3.0,817,433
1773,B01773,3.0,816,432
1774,B01774,3.0,816,432
1775,B01775,3.0,2,1
1776,B01776,3.0,2,1
1777,B01777,3.0,890,488
1778,B01778,3.0,890,488
1779,B01779,3.0,853,458
1780,B01780,3.0,853,458
1781,B01781,3.0,853,458
1782,B01782,3.0,853,458
1783,B01783,3.0,852,457
1784,B01784,3.0,852,457
1785,B01785,3.0,852,457
1786,B01786,3.0,852,457
1787,B01787,3.0,815,431
1788,B01788,6.0,777,404
1789,B01789,6.0,777,404
1790,B01790,6.0,777,404
1791,B01791,6.0,776,403
1792,B01792,6.0,776,403
1793,B01793,6.0,776,403
1794,B01794,6.0,776,403
1795,B01795,6.0,776,403
1796,B01796,6.0,776,403
1797,B01797,6.0,776,403
1798,B01798,6.0,776,403
1799,B01799,6.0,775,402
1800,B01800,6.0,775,402
1801,B01801,6.0,738,375
1802,B01802,6.0,738,375
1803,B01803,6.0,775,402
1804,B01804,6.0,738,375
1805,B01805,6.0,738,375
1806,B01806,6.0,1069,601
1807,B01807,6.0,1069,601
1808,B01808,6.0,1069,601
1809,B01809,6.0,1069,601
1810,B01810,6.0,1069,601
1811,B01811,6.0,1069,601
1812,B01812,6.0,1068,600
1813,B01813,6.0,439,151
1814,B01814,6.0,1031,579
1815,B01815,6.0,1031,579
1816,B01816,6.0,476,178
1817,B01817,6.0,476,178
1818,B01818,6.0,476,178
1819,B01819,6.0,1068,600
1820,B01820,6.0,476,178
1821,B01821,6.0,439,151
1822,B01822,6.0,439,151
1823,B01823,6.0,1068,600
1824,B01824,6.0,550,237
1825,B01825,6.0,439,151
1826,B01826,6.0,439,151
1827,B01827,6.0,438,150
1828,B01828,6.0,549,236
1829,B01829,6.0,1030,578
1830,B01830,6.0,1067,599
1831,B01831,6.0,549,236
1832,B01832,6.0,549,236
1833,B01833,6.0,549,236
1834,B01834,6.0,1141,647
1835,B01835,6.0,1141,647
1836,B01836,6.0,1067,599
1837,B01837,6.0,1067,599
1838,B01838,6.0,549,236
1839,B01839,6.0,549,236
1840,B01840,6.0,549,236
1841,B01841,6.0,549,236
1842,B01842,6.0,401,122
1843,B01843,6.0,549,236
1844,B01844,6.0,438,150
1845,B01845,6.0,438,150
1846,B01846,6.0,438,150
1847,B01847,6.0,438,150
1848,B01848,6.0,438,150
1849,B01849,6.0,549,236
1850,B01850,6.0,1141,647
1851,B01851,6.0,401,122
1852,B01852,6.0,549,236
1853,B01853,6.0,438,150
1854,B01854,6.0,438,150
1855,B01855,6.0,438,150
1856,B01856,6.0,438,150
1857,B01857,6.0,438,150
1858,B01858,6.0,512,207
1859,B01859,6.0,512,207
1860,B01860,6.0,512,207
1861,B01861,6.0,512,207
1862,B01862,6.0,549,236
1863,B01863,6.0,549,236
1864,B01864,6.0,993,558
1865,B01865,6.0,438,150
1866,B01866,6.0,438,150
1867,B01867,6.0,401,122
1868,B01868,6.0,438,150
1869,B01869,6.0,438,150
1870,B01870,6.0,512,207
1871,B01871,6.0,512,207
