id,name,use_type
10501,B10501,MULTI_RES
10502,B10502,MULTI_RES
10503,B10503,MULTI_RES
10504,B10504,MULTI_RES
10505,B10505,MULTI_RES
10506,B10506,MULTI_RES
10507,B10507,MULTI_RES
10508,B10508,SCHOOL
10509,B10509,OFFICE
10510,B10510,MULTI_RES
10511,B10511,INDUSTRIAL
10512,B10512,MULTI_RES
10513,B10513,MULTI_RES
10514,B10514,MULTI_RES
10515,B10515,MULTI_RES
10516,B10516,MULTI_RES
10517,B10517,INDUSTRIAL
10518,B10518,MULTI_RES
10519,B10519,MULTI_RES
10520,B10520,MULTI_RES
10521,B10521,MULTI_RES
10522,B10522,MULTI_RES
10523,B10523,MULTI_RES
10524,B10524,MULTI_RES
10525,B10525,MULTI_RES
10526,B10526,SCHOOL
10527,B10527,INDUSTRIAL
10528,B10528,MULTI_RES
10529,B10529,MULTI_RES
10530,B10530,MULTI_RES
10531,B10531,MULTI_RES
10532,B10532,MULTI_RES
10533,B10533,MULTI_RES
10534,B10534,MULTI_RES
10535,B10535,MULTI_RES
10536,B10536,MULTI_RES
10537,B10537,MULTI_RES
10538,B10538,MULTI_RES
10539,B10539,MULTI_RES
10540,B10540,MULTI_RES
10541,B10541,MULTI_RES
10542,B10542,SCHOOL
10543,B10543,MULTI_RES
10544,B10544,MULTI_RES
10545,B10545,MULTI_RES
10546,B10546,MULTI_RES
10547,B10547,MULTI_RES
10548,B10548,INDUSTRIAL
10549,B10549,MULTI_RES
10550,B10550,MULTI_RES
10551,B10551,MULTI_RES
10552,B10552,MULTI_RES
10553,B10553,MULTI_RES
10554,B10554,MULTI_RES
10555,B10555,MULTI_RES
10556,B10556,MULTI_RES
10557,B10557,MULTI_RES
10558,B10558,MULTI_RES
10559,B10559,MULTI_RES
10560,B10560,INDUSTRIAL
10561,B10561,MULTI_RES
10562,B10562,MULTI_RES
10563,B10563,MULTI_RES
10564,B10564,MULTI_RES
10565,B10565,MULTI_RES
10566,B10566,MULTI_RES
10567,B10567,MULTI_RES
10568,B10568,MULTI_RES
10569,B10569,MULTI_RES
10570,B10570,OFFICE
10571,B10571,SCHOOL
10572,B10572,MULTI_RES
10573,B10573,MULTI_RES
10574,B10574,MULTI_RES
10575,B10575,INDUSTRIAL
10576,B10576,MULTI_RES
10577,B10577,MULTI_RES
10578,B10578,INDUSTRIAL
10579,B10579,OFFICE
10580,B10580,SCHOOL
10581,B10581,MULTI_RES
10582,B10582,INDUSTRIAL
10583,B10583,MULTI_RES
10584,B10584,MULTI_RES
10585,B10585,MULTI_RES
10586,B10586,INDUSTRIAL
10587,B10587,MULTI_RES
10588,B10588,INDUSTRIAL
10589,B10589,MULTI_RES
10590,B10590,MULTI_RES
10591,B10591,MULTI_RES
10592,B10592,MULTI_RES
10593,B10593,MULTI_RES
10594,B10594,MULTI_RES
10595,B10595,MULTI_RES
10596,B10596,INDUSTRIAL
10597,B10597,MULTI_RES
10598,B10598,MULTI_RES
10599,B10599,MULTI_RES
10600,B10600,MULTI_RES
10601,B10601,MULTI_RES
10602,B10602,MULTI_RES
10603,B10603,INDUSTRIAL
10604,B10604,MULTI_RES
10605,B10605,MULTI_RES
10606,B10606,MULTI_RES
10607,B10607,MULTI_RES
10608,B10608,MULTI_RES
10609,B10609,MULTI_RES
10610,B10610,MULTI_RES
10611,B10611,OFFICE
10612,B10612,INDUSTRIAL
10613,B10613,INDUSTRIAL
10614,B10614,MULTI_RES
10615,B10615,MULTI_RES
10616,B10616,MULTI_RES
10617,B10617,MULTI_RES
10618,B10618,MULTI_RES
10619,B10619,MULTI_RES
10620,B10620,MULTI_RES
10621,B10621,MULTI_RES
10622,B10622,MULTI_RES
10623,B10623,MULTI_RES
10624,B10624,MULTI_RES
10625,B10625,MULTI_RES
10626,B10626,INDUSTRIAL
10627,B10627,MULTI_RES
10628,B10628,MULTI_RES
10629,B10629,MULTI_RES
10630,B10630,MULTI_RES
10631,B10631,INDUSTRIAL
10632,B10632,MULTI_RES
10633,B10633,MULTI_RES
10634,B10634,MULTI_RES
10635,B10635,MULTI_RES
10636,B10636,SERVERROOM
10637,B10637,MULTI_RES
10638,B10638,MULTI_RES
10639,B10639,MULTI_RES
10640,B10640,INDUSTRIAL
10641,B10641,INDUSTRIAL
10642,B10642,MULTI_RES
10643,B10643,MULTI_RES
10644,B10644,MULTI_RES
10645,B10645,MULTI_RES
10646,B10646,MULTI_RES
10647,B10647,MULTI_RES
10648,B10648,MULTI_RES
10649,B10649,MULTI_RES
10650,B10650,MULTI_RES
10651,B10651,INDUSTRIAL
10652,B10652,MULTI_RES
10653,B10653,MULTI_RES
10654,B10654,INDUSTRIAL
10655,B10655,MULTI_RES
10656,B10656,MULTI_RES
10657,B10657,INDUSTRIAL
10658,B10658,MULTI_RES
10659,B10659,MULTI_RES
10660,B10660,MULTI_RES
10661,B10661,INDUSTRIAL
10662,B10662,MULTI_RES
10663,B10663,MULTI_RES
10664,B10664,RETAIL
10665,B10665,MULTI_RES
10666,B10666,MULTI_RES
10667,B10667,MULTI_RES
10668,B10668,INDUSTRIAL
10669,B10669,MULTI_RES
10670,B10670,MULTI_RES
10671,B10671,MULTI_RES
10672,B10672,MULTI_RES
10673,B10673,MULTI_RES
10674,B10674,MULTI_RES
10675,B10675,MULTI_RES
10676,B10676,MULTI_RES
10677,B10677,MULTI_RES
10678,B10678,MULTI_RES
10679,B10679,MULTI_RES
10680,B10680,MULTI_RES
10681,B10681,INDUSTRIAL
10682,B10682,MULTI_RES
10683,B10683,MULTI_RES
10684,B10684,MULTI_RES
10685,B10685,MULTI_RES
10686,B10686,MULTI_RES
10687,B10687,MULTI_RES
10688,B10688,MULTI_RES
10689,B10689,MULTI_RES
10690,B10690,MULTI_RES
10691,B10691,MULTI_RES
10692,B10692,MULTI_RES
10693,B10693,MULTI_RES
10694,B10694,MULTI_RES
10695,B10695,MULTI_RES
10696,B10696,MULTI_RES
10697,B10697,MULTI_RES
10698,B10698,MULTI_RES
10699,B10699,MULTI_RES
10700,B10700,MULTI_RES
10701,B10701,INDUSTRIAL
10702,B10702,MULTI_RES
10703,B10703,MULTI_RES
10704,B10704,MULTI_RES
10705,B10705,MULTI_RES
10706,B10706,MULTI_RES
10707,B10707,MULTI_RES
10708,B10708,MULTI_RES
10709,B10709,INDUSTRIAL
10710,B10710,INDUSTRIAL
10711,B10711,MULTI_RES
10712,B10712,MULTI_RES
10713,B10713,MULTI_RES
10714,B10714,MULTI_RES
10715,B10715,MULTI_RES
10716,B10716,MULTI_RES
10717,B10717,MULTI_RES
10718,B10718,MULTI_RES
10719,B10719,MULTI_RES
10720,B10720,MULTI_RES
10721,B10721,MULTI_RES
10722,B10722,MULTI_RES
10723,B10723,MULTI_RES
10724,B10724,MULTI_RES
10725,B10725,MULTI_RES
10726,B10726,MULTI_RES
10727,B10727,MULTI_RES
10728,B10728,MULTI_RES
10729,B10729,MULTI_RES
10730,B10730,MULTI_RES
10731,B10731,MULTI_RES
10732,B10732,MULTI_RES
10733,B10733,OFFICE
10734,B10734,MULTI_RES
10735,B10735,MULTI_RES
10736,B10736,MULTI_RES
10737,B10737,MULTI_RES
10738,B10738,MULTI_RES
10739,B10739,MULTI_RES
10740,B10740,MULTI_RES
10741,B10741,MULTI_RES
10742,B10742,MULTI_RES
10743,B10743,MULTI_RES
10744,B10744,MULTI_RES
10745,B10745,MULTI_RES
10746,B10746,INDUSTRIAL
10747,B10747,MULTI_RES
10748,B10748,MULTI_RES
10749,B10749,MULTI_RES
10750,B10750,MULTI_RES
10751,B10751,MULTI_RES
10752,B10752,SCHOOL
10753,B10753,MULTI_RES
10754,B10754,MULTI_RES
10755,B10755,MULTI_RES
10756,B10756,MULTI_RES
10757,B10757,MULTI_RES
10758,B10758,MULTI_RES
10759,B10759,INDUSTRIAL
10760,B10760,MULTI_RES
10761,B10761,INDUSTRIAL
10762,B10762,MULTI_RES
10763,B10763,MULTI_RES
10764,B10764,MULTI_RES
10765,B10765,MULTI_RES
10766,B10766,MULTI_RES
10767,B10767,MULTI_RES
10768,B10768,MULTI_RES
10769,B10769,MULTI_RES
10770,B10770,MULTI_RES
10771,B10771,MULTI_RES
10772,B10772,MULTI_RES
10773,B10773,MULTI_RES
10774,B10774,MULTI_RES
10775,B10775,MULTI_RES
10776,B10776,MULTI_RES
10777,B10777,MULTI_RES
10778,B10778,MULTI_RES
10779,B10779,MULTI_RES
10780,B10780,MULTI_RES
10781,B10781,MULTI_RES
10782,B10782,MULTI_RES
10783,B10783,MULTI_RES
10784,B10784,MULTI_RES
10785,B10785,MULTI_RES
10786,B10786,MULTI_RES
10787,B10787,MULTI_RES
10788,B10788,MULTI_RES
10789,B10789,MULTI_RES
10790,B10790,MULTI_RES
10791,B10791,MULTI_RES
10792,B10792,MULTI_RES
10793,B10793,MULTI_RES
10794,B10794,MULTI_RES
10795,B10795,MULTI_RES
10796,B10796,MULTI_RES
10797,B10797,MULTI_RES
10798,B10798,MULTI_RES
10799,B10799,MULTI_RES
10800,B10800,MULTI_RES
10801,B10801,OFFICE
10802,B10802,MULTI_RES
10803,B10803,MULTI_RES
10804,B10804,MULTI_RES
10805,B10805,MULTI_RES
10806,B10806,MULTI_RES
10807,B10807,MULTI_RES
10808,B10808,MULTI_RES
10809,B10809,INDUSTRIAL
10810,B10810,MULTI_RES
10811,B10811,MULTI_RES
10812,B10812,MULTI_RES
10813,B10813,MULTI_RES
10814,B10814,MULTI_RES
10815,B10815,MULTI_RES
10816,B10816,MULTI_RES
10817,B10817,MULTI_RES
10818,B10818,MULTI_RES
10819,B10819,MULTI_RES
10820,B10820,MULTI_RES
10821,B10821,MULTI_RES
10822,B10822,MULTI_RES
10823,B10823,MULTI_RES
10824,B10824,MULTI_RES
10825,B10825,MULTI_RES
10826,B10826,MULTI_RES
10827,B10827,MULTI_RES
10828,B10828,MULTI_RES
10829,B10829,MULTI_RES
10830,B10830,MULTI_RES
10831,B10831,MULTI_RES
10832,B10832,MULTI_RES
10833,B10833,MULTI_RES
10834,B10834,MULTI_RES
10835,B10835,MULTI_RES
10836,B10836,MULTI_RES
10837,B10837,MULTI_RES
10838,B10838,MULTI_RES
10839,B10839,MULTI_RES
10840,B10840,MULTI_RES
10841,B10841,MULTI_RES
10842,B10842,MULTI_RES
10843,B10843,MULTI_RES
10844,B10844,MULTI_RES
10845,B10845,MULTI_RES
10846,B10846,MULTI_RES
10847,B10847,MULTI_RES
10848,B10848,MULTI_RES
10849,B10849,MULTI_RES
10850,B10850,MULTI_RES
10851,B10851,RESTAURANT
10852,B10852,MULTI_RES
10853,B10853,MULTI_RES
10854,B10854,MULTI_RES
10855,B10855,MULTI_RES
10856,B10856,MULTI_RES
10857,B10857,MULTI_RES
10858,B10858,MULTI_RES
10859,B10859,MULTI_RES
10860,B10860,MULTI_RES
10861,B10861,MULTI_RES
10862,B10862,MULTI_RES
10863,B10863,MULTI_RES
10864,B10864,MULTI_RES
10865,B10865,MULTI_RES
10866,B10866,MULTI_RES
10867,B10867,MULTI_RES
10868,B10868,MULTI_RES
10869,B10869,MULTI_RES
10870,B10870,MULTI_RES
10871,B10871,MULTI_RES
10872,B10872,MULTI_RES
10873,B10873,MULTI_RES
10874,B10874,MULTI_RES
10875,B10875,MULTI_RES
10876,B10876,MULTI_RES
10877,B10877,MULTI_RES
10878,B10878,MULTI_RES
10879,B10879,MULTI_RES
10880,B10880,MULTI_RES
10881,B10881,MULTI_RES
10882,B10882,MULTI_RES
10883,B10883,MULTI_RES
10884,B10884,MULTI_RES
10885,B10885,MULTI_RES
10886,B10886,MULTI_RES
10887,B10887,MULTI_RES
10888,B10888,INDUSTRIAL
10889,B10889,MULTI_RES
10890,B10890,MULTI_RES
10891,B10891,MULTI_RES
10892,B10892,MULTI_RES
10893,B10893,MULTI_RES
10894,B10894,MULTI_RES
10895,B10895,MULTI_RES
10896,B10896,MULTI_RES
10897,B10897,MULTI_RES
10898,B10898,MULTI_RES
10899,B10899,MULTI_RES
10900,B10900,OFFICE
10901,B10901,MULTI_RES
10902,B10902,MULTI_RES
10903,B10903,MULTI_RES
10904,B10904,MULTI_RES
10905,B10905,MULTI_RES
10906,B10906,MULTI_RES
10907,B10907,MULTI_RES
10908,B10908,MULTI_RES
10909,B10909,MULTI_RES
10910,B10910,MULTI_RES
10911,B10911,MULTI_RES
10912,B10912,MULTI_RES
10913,B10913,SCHOOL
10914,B10914,MULTI_RES
10915,B10915,MULTI_RES
10916,B10916,MULTI_RES
10917,B10917,MULTI_RES
10918,B10918,MULTI_RES
10919,B10919,MULTI_RES
10920,B10920,SCHOOL
10921,B10921,OFFICE
10922,B10922,MULTI_RES
10923,B10923,MULTI_RES
10924,B10924,MULTI_RES
10925,B10925,MULTI_RES
10926,B10926,MULTI_RES
10927,B10927,MULTI_RES
10928,B10928,MULTI_RES
10929,B10929,MULTI_RES
10930,B10930,MULTI_RES
10931,B10931,MULTI_RES
10932,B10932,MULTI_RES
10933,B10933,MULTI_RES
10934,B10934,MULTI_RES
10935,B10935,MULTI_RES
10936,B10936,MULTI_RES
10937,B10937,MULTI_RES
10938,B10938,MULTI_RES
10939,B10939,MULTI_RES
10940,B10940,MULTI_RES
10941,B10941,MULTI_RES
10942,B10942,MULTI_RES
10943,B10943,MULTI_RES
10944,B10944,MULTI_RES
10945,B10945,MULTI_RES
10946,B10946,MULTI_RES
10947,B10947,MULTI_RES
10948,B10948,MULTI_RES
10949,B10949,MULTI_RES
10950,B10950,MULTI_RES
10951,B10951,MULTI_RES
10952,B10952,MULTI_RES
10953,B10953,MULTI_RES
10954,B10954,MULTI_RES
10955,B10955,MULTI_RES
10956,B10956,RETAIL
10957,B10957,MULTI_RES
10958,B10958,MULTI_RES
10959,B10959,MULTI_RES
10960,B10960,MULTI_RES
10961,B10961,MULTI_RES
10962,B10962,RESTAURANT
10963,B10963,MULTI_RES
10964,B10964,MULTI_RES
10965,B10965,MULTI_RES
10966,B10966,OFFICE
10967,B10967,MULTI_RES
10968,B10968,MULTI_RES
10969,B10969,MULTI_RES
10970,B10970,MULTI_RES
10971,B10971,MULTI_RES
10972,B10972,MULTI_RES
10973,B10973,MULTI_RES
10974,B10974,RETAIL
10975,B10975,MULTI_RES
10976,B10976,MULTI_RES
10977,B10977,MULTI_RES
10978,B10978,MULTI_RES
10979,B10979,MULTI_RES
10980,B10980,MULTI_RES
10981,B10981,MULTI_RES
10982,B10982,MULTI_RES
10983,B10983,MULTI_RES
10984,B10984,MULTI_RES
10985,B10985,MULTI_RES
10986,B10986,MULTI_RES
10987,B10987,RETAIL
10988,B10988,MULTI_RES
10989,B10989,RESTAURANT
10990,B10990,MULTI_RES
10991,B10991,MULTI_RES
10992,B10992,MULTI_RES
10993,B10993,MULTI_RES
10994,B10994,MULTI_RES
10995,B10995,MULTI_RES
10996,B10996,MULTI_RES
10997,B10997,MULTI_RES
10998,B10998,MULTI_RES
10999,B10999,HOSPITAL
11000,B11000,RESTAURANT
11001,B11001,MULTI_RES
11002,B11002,RETAIL
11003,B11003,MULTI_RES
11004,B11004,INDUSTRIAL
11005,B11005,MULTI_RES
11006,B11006,MULTI_RES
11007,B11007,MULTI_RES
11008,B11008,MULTI_RES
11009,B11009,MULTI_RES
11010,B11010,MULTI_RES
11011,B11011,MULTI_RES
11012,B11012,MULTI_RES
11013,B11013,RESTAURANT
11014,B11014,MULTI_RES
11015,B11015,MULTI_RES
11016,B11016,MULTI_RES
11017,B11017,OFFICE
11018,B11018,MULTI_RES
11019,B11019,RESTAURANT
11020,B11020,MULTI_RES
11021,B11021,MULTI_RES
11022,B11022,FOODSTORE
11023,B11023,MULTI_RES
11024,B11024,MULTI_RES
11025,B11025,MULTI_RES
11026,B11026,MULTI_RES
11027,B11027,MULTI_RES
11028,B11028,MULTI_RES
11029,B11029,MULTI_RES
11030,B11030,MULTI_RES
11031,B11031,MULTI_RES
11032,B11032,MULTI_RES
11033,B11033,MULTI_RES
11034,B11034,MULTI_RES
11035,B11035,MULTI_RES
11036,B11036,MULTI_RES
11037,B11037,OFFICE
11038,B11038,MULTI_RES
11039,B11039,MULTI_RES
11040,B11040,MULTI_RES
11041,B11041,MULTI_RES
11042,B11042,MULTI_RES
11043,B11043,MULTI_RES
11044,B11044,MULTI_RES
11045,B11045,MULTI_RES
11046,B11046,RETAIL
11047,B11047,MULTI_RES
11048,B11048,MULTI_RES
11049,B11049,MULTI_RES
11050,B11050,MULTI_RES
11051,B11051,MULTI_RES
11052,B11052,MULTI_RES
11053,B11053,MULTI_RES
11054,B11054,MULTI_RES
11055,B11055,MULTI_RES
11056,B11056,MULTI_RES
11057,B11057,MULTI_RES
11058,B11058,MULTI_RES
11059,B11059,MULTI_RES
11060,B11060,MULTI_RES
11061,B11061,MULTI_RES
11062,B11062,MULTI_RES
11063,B11063,MULTI_RES
11064,B11064,RESTAURANT
11065,B11065,MULTI_RES
11066,B11066,MULTI_RES
11067,B11067,MULTI_RES
11068,B11068,MULTI_RES
11069,B11069,MULTI_RES
11070,B11070,RESTAURANT
11071,B11071,MULTI_RES
11072,B11072,RETAIL
11073,B11073,MULTI_RES
11074,B11074,MULTI_RES
11075,B11075,OFFICE
11076,B11076,MULTI_RES
11077,B11077,MULTI_RES
11078,B11078,MULTI_RES
11079,B11079,MULTI_RES
11080,B11080,MULTI_RES
11081,B11081,MULTI_RES
11082,B11082,MULTI_RES
11083,B11083,MULTI_RES
11084,B11084,MULTI_RES
11085,B11085,MULTI_RES
11086,B11086,MULTI_RES
11087,B11087,MULTI_RES
11088,B11088,MULTI_RES
11089,B11089,OFFICE
11090,B11090,MULTI_RES
11091,B11091,MULTI_RES
11092,B11092,MULTI_RES
11093,B11093,MULTI_RES
11094,B11094,MULTI_RES
11095,B11095,MULTI_RES
11096,B11096,MULTI_RES
11097,B11097,MULTI_RES
11098,B11098,SCHOOL
11099,B11099,MULTI_RES
11100,B11100,MULTI_RES
11101,B11101,MULTI_RES
11102,B11102,MULTI_RES
11103,B11103,MULTI_RES
11104,B11104,MULTI_RES
11105,B11105,MULTI_RES
11106,B11106,MULTI_RES
11107,B11107,MULTI_RES
11108,B11108,MULTI_RES
11109,B11109,MULTI_RES
11110,B11110,MULTI_RES
11111,B11111,MULTI_RES
11112,B11112,MULTI_RES
11113,B11113,MULTI_RES
11114,B11114,OFFICE
11115,B11115,MULTI_RES
11116,B11116,MUSEUM
11117,B11117,MULTI_RES
11118,B11118,INDUSTRIAL
11119,B11119,MULTI_RES
11120,B11120,MULTI_RES
11121,B11121,MULTI_RES
11122,B11122,MULTI_RES
11123,B11123,MULTI_RES
11124,B11124,OFFICE
11125,B11125,MULTI_RES
11126,B11126,MULTI_RES
11127,B11127,MULTI_RES
11128,B11128,MULTI_RES
11129,B11129,OFFICE
11130,B11130,MULTI_RES
11131,B11131,FOODSTORE
11132,B11132,LAB
11133,B11133,MULTI_RES
11134,B11134,RESTAURANT
11135,B11135,MULTI_RES
11136,B11136,MULTI_RES
11137,B11137,MULTI_RES
11138,B11138,MULTI_RES
11139,B11139,MULTI_RES
11140,B11140,MULTI_RES
11141,B11141,MULTI_RES
11142,B11142,MULTI_RES
11143,B11143,MULTI_RES
11144,B11144,MULTI_RES
11145,B11145,MULTI_RES
11146,B11146,MULTI_RES
11147,B11147,MULTI_RES
11148,B11148,MULTI_RES
11149,B11149,MULTI_RES
11150,B11150,MULTI_RES
11151,B11151,MULTI_RES
11152,B11152,RESTAURANT
11153,B11153,LAB
11154,B11154,MULTI_RES
11155,B11155,MULTI_RES
11156,B11156,MULTI_RES
11157,B11157,MULTI_RES
11158,B11158,MULTI_RES
11159,B11159,MULTI_RES
11160,B11160,MULTI_RES
11161,B11161,MULTI_RES
11162,B11162,MULTI_RES
11163,B11163,MULTI_RES
11164,B11164,MULTI_RES
11165,B11165,MULTI_RES
11166,B11166,MULTI_RES
11167,B11167,OFFICE
11168,B11168,MULTI_RES
11169,B11169,MULTI_RES
11170,B11170,MULTI_RES
11171,B11171,MULTI_RES
11172,B11172,RETAIL
11173,B11173,MULTI_RES
11174,B11174,MULTI_RES
11175,B11175,MULTI_RES
11176,B11176,MULTI_RES
11177,B11177,MULTI_RES
11178,B11178,MULTI_RES
11179,B11179,MULTI_RES
11180,B11180,MULTI_RES
11181,B11181,MULTI_RES
11182,B11182,MULTI_RES
11183,B11183,MULTI_RES
11184,B11184,FOODSTORE
11185,B11185,MULTI_RES
11186,B11186,MULTI_RES
11187,B11187,MULTI_RES
11188,B11188,MULTI_RES
11189,B11189,MULTI_RES
11190,B11190,RETAIL
11191,B11191,MULTI_RES
11192,B11192,MULTI_RES
11193,B11193,MULTI_RES
11194,B11194,MULTI_RES
11195,B11195,MULTI_RES
11196,B11196,MULTI_RES
11197,B11197,MULTI_RES
11198,B11198,MULTI_RES
11199,B11199,MULTI_RES
11200,B11200,RETAIL
11201,B11201,MULTI_RES
11202,B11202,OFFICE
11203,B11203,MULTI_RES
11204,B11204,MULTI_RES
11205,B11205,MULTI_RES
11206,B11206,MULTI_RES
11207,B11207,MULTI_RES
11208,B11208,MULTI_RES
11209,B11209,MULTI_RES
11210,B11210,MULTI_RES
11211,B11211,MULTI_RES
11212,B11212,MULTI_RES
11213,B11213,RESTAURANT
11214,B11214,MULTI_RES
11215,B11215,MULTI_RES
11216,B11216,MULTI_RES
11217,B11217,MULTI_RES
11218,B11218,MULTI_RES
11219,B11219,RETAIL
11220,B11220,MULTI_RES
11221,B11221,MULTI_RES
11222,B11222,MULTI_RES
11223,B11223,MULTI_RES
11224,B11224,MULTI_RES
11225,B11225,MULTI_RES
11226,B11226,MULTI_RES
11227,B11227,MULTI_RES
11228,B11228,MULTI_RES
11229,B11229,MULTI_RES
11230,B11230,RETAIL
11231,B11231,MULTI_RES
11232,B11232,MULTI_RES
11233,B11233,MULTI_RES
11234,B11234,RESTAURANT
11235,B11235,OFFICE
11236,B11236,MULTI_RES
11237,B11237,MULTI_RES
11238,B11238,MULTI_RES
11239,B11239,MULTI_RES
11240,B11240,RESTAURANT
11241,B11241,MULTI_RES
11242,B11242,MULTI_RES
11243,B11243,MULTI_RES
11244,B11244,MULTI_RES
11245,B11245,MULTI_RES
11246,B11246,MULTI_RES
11247,B11247,MULTI_RES
11248,B11248,MULTI_RES
11249,B11249,MULTI_RES
11250,B11250,MULTI_RES
11251,B11251,MULTI_RES
11252,B11252,MULTI_RES
11253,B11253,MULTI_RES
11254,B11254,MULTI_RES
11255,B11255,MULTI_RES
11256,B11256,MULTI_RES
11257,B11257,RETAIL
11258,B11258,RESTAURANT
11259,B11259,MULTI_RES
11260,B11260,MULTI_RES
11261,B11261,RETAIL
11262,B11262,MULTI_RES
11263,B11263,MULTI_RES
11264,B11264,MULTI_RES
11265,B11265,MULTI_RES
11266,B11266,MULTI_RES
11267,B11267,MULTI_RES
11268,B11268,MULTI_RES
11269,B11269,MULTI_RES
11270,B11270,MULTI_RES
11271,B11271,MULTI_RES
11272,B11272,SCHOOL
11273,B11273,MULTI_RES
11274,B11274,MULTI_RES
11275,B11275,MULTI_RES
11276,B11276,OFFICE
11277,B11277,MULTI_RES
11278,B11278,RESTAURANT
11279,B11279,MULTI_RES
11280,B11280,MULTI_RES
11281,B11281,MULTI_RES
11282,B11282,MULTI_RES
11283,B11283,MULTI_RES
11284,B11284,MULTI_RES
11285,B11285,MULTI_RES
11286,B11286,MULTI_RES
11287,B11287,OFFICE
11288,B11288,MULTI_RES
11289,B11289,MULTI_RES
11290,B11290,MULTI_RES
11291,B11291,MULTI_RES
11292,B11292,MULTI_RES
11293,B11293,MULTI_RES
11294,B11294,MULTI_RES
11295,B11295,MULTI_RES
11296,B11296,OFFICE
11297,B11297,MULTI_RES
11298,B11298,FOODSTORE
11299,B11299,MULTI_RES
11300,B11300,MULTI_RES
11301,B11301,MULTI_RES
11302,B11302,MULTI_RES
11303,B11303,MULTI_RES
11304,B11304,MULTI_RES
11305,B11305,MULTI_RES
11306,B11306,MULTI_RES
11307,B11307,MULTI_RES
11308,B11308,MULTI_RES
11309,B11309,RESTAURANT
11310,B11310,MULTI_RES
11311,B11311,SCHOOL
11312,B11312,MULTI_RES
11313,B11313,MULTI_RES
11314,B11314,MULTI_RES
11315,B11315,MULTI_RES
11316,B11316,OFFICE
11317,B11317,MULTI_RES
11318,B11318,MULTI_RES
11319,B11319,FOODSTORE
11320,B11320,MULTI_RES
11321,B11321,MULTI_RES
11322,B11322,OFFICE
11323,B11323,MULTI_RES
11324,B11324,MULTI_RES
11325,B11325,MULTI_RES
11326,B11326,OFFICE
11327,B11327,MULTI_RES
11328,B11328,MULTI_RES
11329,B11329,MULTI_RES
11330,B11330,MULTI_RES
11331,B11331,MULTI_RES
11332,B11332,RESTAURANT
11333,B11333,INDUSTRIAL
11334,B11334,MULTI_RES
11335,B11335,MULTI_RES
11336,B11336,MULTI_RES
11337,B11337,MULTI_RES
11338,B11338,MULTI_RES
11339,B11339,MULTI_RES
11340,B11340,RESTAURANT
11341,B11341,RETAIL
11342,B11342,MULTI_RES
11343,B11343,OFFICE
11344,B11344,MULTI_RES
11345,B11345,MULTI_RES
11346,B11346,MULTI_RES
11347,B11347,MULTI_RES
11348,B11348,MULTI_RES
11349,B11349,MULTI_RES
11350,B11350,MULTI_RES
11351,B11351,MULTI_RES
11352,B11352,MULTI_RES
11353,B11353,MULTI_RES
11354,B11354,MULTI_RES
11355,B11355,MULTI_RES
11356,B11356,MULTI_RES
11357,B11357,OFFICE
11358,B11358,MULTI_RES
11359,B11359,OFFICE
11360,B11360,MULTI_RES
11361,B11361,MULTI_RES
11362,B11362,MULTI_RES
11363,B11363,FOODSTORE
11364,B11364,SCHOOL
11365,B11365,OFFICE
11366,B11366,MULTI_RES
11367,B11367,MULTI_RES
11368,B11368,MULTI_RES
11369,B11369,FOODSTORE
11370,B11370,OFFICE
11371,B11371,MULTI_RES
11372,B11372,MULTI_RES
11373,B11373,MULTI_RES
11374,B11374,MULTI_RES
11375,B11375,OFFICE
11376,B11376,RESTAURANT
11377,B11377,MULTI_RES
11378,B11378,MULTI_RES
11379,B11379,MULTI_RES
11380,B11380,MULTI_RES
11381,B11381,MULTI_RES
11382,B11382,MULTI_RES
11383,B11383,MULTI_RES
11384,B11384,MULTI_RES
11385,B11385,MULTI_RES
11386,B11386,MULTI_RES
11387,B11387,OFFICE
11388,B11388,MULTI_RES
11389,B11389,OFFICE
11390,B11390,MULTI_RES
11391,B11391,MULTI_RES
11392,B11392,MULTI_RES
11393,B11393,SCHOOL
11394,B11394,RESTAURANT
11395,B11395,MULTI_RES
11396,B11396,MULTI_RES
11397,B11397,MULTI_RES
11398,B11398,MULTI_RES
11399,B11399,RESTAURANT
11400,B11400,MULTI_RES
11401,B11401,MULTI_RES
11402,B11402,MULTI_RES
11403,B11403,OFFICE
11404,B11404,RETAIL
11405,B11405,MULTI_RES
11406,B11406,MULTI_RES
11407,B11407,OFFICE
11408,B11408,MULTI_RES
11409,B11409,RESTAURANT
11410,B11410,MULTI_RES
11411,B11411,MULTI_RES
11412,B11412,MULTI_RES
11413,B11413,MULTI_RES
11414,B11414,INDUSTRIAL
11415,B11415,MULTI_RES
11416,B11416,MULTI_RES
11417,B11417,MULTI_RES
11418,B11418,OFFICE
11419,B11419,HOTEL
11420,B11420,RESTAURANT
11421,B11421,MULTI_RES
11422,B11422,MULTI_RES
11423,B11423,MULTI_RES
11424,B11424,RESTAURANT
11425,B11425,OFFICE
11426,B11426,MULTI_RES
11427,B11427,OFFICE
11428,B11428,MULTI_RES
11429,B11429,MULTI_RES
11430,B11430,MULTI_RES
11431,B11431,OFFICE
11432,B11432,INDUSTRIAL
11433,B11433,MULTI_RES
11434,B11434,MULTI_RES
11435,B11435,OFFICE
11436,B11436,MULTI_RES
