id,name,standard
21631,B21631,STANDARD2
21632,B21632,STANDARD1
21633,B21633,STANDARD3
21634,B21634,STANDARD2
21635,B21635,STANDARD1
21636,B21636,STANDARD1
21637,B21637,STANDARD1
21638,B21638,STANDARD3
21639,B21639,STANDARD3
21640,B21640,STANDARD2
21641,B21641,STANDARD2
21642,B21642,STANDARD2
21643,B21643,STANDARD3
21644,B21644,STANDARD2
21645,B21645,STANDARD1
21646,B21646,STANDARD1
21647,B21647,STANDARD3
21648,B21648,STANDARD1
21649,B21649,STANDARD3
21650,B21650,STANDARD3
21651,B21651,STANDARD3
21652,B21652,STANDARD1
21653,B21653,STANDARD2
21654,B21654,STANDARD3
21655,B21655,STANDARD1
21656,B21656,STANDARD1
21657,B21657,STANDARD1
21658,B21658,STANDARD3
21659,B21659,STANDARD1
21660,B21660,STANDARD2
21661,B21661,STANDARD1
21662,B21662,STANDARD1
21663,B21663,STANDARD2
21664,B21664,STANDARD2
21665,B21665,STANDARD3
21666,B21666,STANDARD1
21667,B21667,STANDARD2
21668,B21668,STANDARD1
21669,B21669,STANDARD1
21670,B21670,STANDARD1
21671,B21671,STANDARD3
21672,B21672,STANDARD2
21673,B21673,STANDARD2
21674,B21674,STANDARD3
21675,B21675,STANDARD2
21676,B21676,STANDARD2
21677,B21677,STANDARD1
21678,B21678,STANDARD2
21679,B21679,STANDARD1
21680,B21680,STANDARD3
21681,B21681,STANDARD4
21682,B21682,STANDARD1
21683,B21683,STANDARD1
21684,B21684,STANDARD2
21685,B21685,STANDARD1
21686,B21686,STANDARD2
21687,B21687,STANDARD3
21688,B21688,STANDARD2
21689,B21689,STANDARD1
21690,B21690,STANDARD2
21691,B21691,STANDARD1
21692,B21692,STANDARD2
21693,B21693,STANDARD1
21694,B21694,STANDARD2
21695,B21695,STANDARD1
21696,B21696,STANDARD2
21697,B21697,STANDARD2
21698,B21698,STANDARD1
21699,B21699,STANDARD2
21700,B21700,STANDARD2
21701,B21701,STANDARD1
21702,B21702,STANDARD1
21703,B21703,STANDARD1
21704,B21704,STANDARD3
21705,B21705,STANDARD2
21706,B21706,STANDARD3
21707,B21707,STANDARD2
21708,B21708,STANDARD3
21709,B21709,STANDARD1
21710,B21710,STANDARD1
21711,B21711,STANDARD1
21712,B21712,STANDARD3
21713,B21713,STANDARD1
21714,B21714,STANDARD3
21715,B21715,STANDARD1
21716,B21716,STANDARD2
21717,B21717,STANDARD1
21718,B21718,STANDARD3
21719,B21719,STANDARD3
21720,B21720,STANDARD1
21721,B21721,STANDARD3
21722,B21722,STANDARD3
21723,B21723,STANDARD1
21724,B21724,STANDARD3
21725,B21725,STANDARD1
21726,B21726,STANDARD3
21727,B21727,STANDARD3
21728,B21728,STANDARD3
21729,B21729,STANDARD1
21730,B21730,STANDARD2
21731,B21731,STANDARD3
21732,B21732,STANDARD3
21733,B21733,STANDARD1
21734,B21734,STANDARD1
21735,B21735,STANDARD3
21736,B21736,STANDARD3
21737,B21737,STANDARD3
21738,B21738,STANDARD3
21739,B21739,STANDARD1
21740,B21740,STANDARD1
21741,B21741,STANDARD2
21742,B21742,STANDARD3
21743,B21743,STANDARD3
21744,B21744,STANDARD3
21745,B21745,STANDARD1
21746,B21746,STANDARD2
21747,B21747,STANDARD2
21748,B21748,STANDARD3
21749,B21749,STANDARD2
21750,B21750,STANDARD2
21751,B21751,STANDARD3
21752,B21752,STANDARD3
21753,B21753,STANDARD3
21754,B21754,STANDARD3
21755,B21755,STANDARD1
21756,B21756,STANDARD2
21757,B21757,STANDARD3
21758,B21758,STANDARD2
21759,B21759,STANDARD1
21760,B21760,STANDARD2
21761,B21761,STANDARD3
21762,B21762,STANDARD2
21763,B21763,STANDARD3
21764,B21764,STANDARD2
21765,B21765,STANDARD3
21766,B21766,STANDARD2
21767,B21767,STANDARD2
21768,B21768,STANDARD3
21769,B21769,STANDARD2
21770,B21770,STANDARD3
21771,B21771,STANDARD3
21772,B21772,STANDARD3
21773,B21773,STANDARD2
21774,B21774,STANDARD3
21775,B21775,STANDARD3
21776,B21776,STANDARD3
21777,B21777,STANDARD3
21778,B21778,STANDARD1
21779,B21779,STANDARD2
21780,B21780,STANDARD3
21781,B21781,STANDARD3
21782,B21782,STANDARD3
21783,B21783,STANDARD3
21784,B21784,STANDARD2
21785,B21785,STANDARD3
21786,B21786,STANDARD2
21787,B21787,STANDARD1
21788,B21788,STANDARD3
21789,B21789,STANDARD1
21790,B21790,STANDARD2
21791,B21791,STANDARD2
21792,B21792,STANDARD1
21793,B21793,STANDARD1
21794,B21794,STANDARD1
21795,B21795,STANDARD3
21796,B21796,STANDARD3
21797,B21797,STANDARD2
21798,B21798,STANDARD3
21799,B21799,STANDARD3
21800,B21800,STANDARD1
21801,B21801,STANDARD1
21802,B21802,STANDARD1
21803,B21803,STANDARD1
21804,B21804,STANDARD1
21805,B21805,STANDARD1
21806,B21806,STANDARD1
21807,B21807,STANDARD1
21808,B21808,STANDARD1
21809,B21809,STANDARD1
21810,B21810,STANDARD1
21811,B21811,STANDARD1
21812,B21812,STANDARD1
21813,B21813,STANDARD1
21814,B21814,STANDARD1
21815,B21815,STANDARD1
21816,B21816,STANDARD1
21817,B21817,STANDARD1
21818,B21818,STANDARD1
21819,B21819,STANDARD1
21820,B21820,STANDARD1
21821,B21821,STANDARD1
21822,B21822,STANDARD1
21823,B21823,STANDARD1
21824,B21824,STANDARD1
21825,B21825,STANDARD2
21826,B21826,STANDARD2
21827,B21827,STANDARD2
21828,B21828,STANDARD1
21829,B21829,STANDARD2
21830,B21830,STANDARD2
21831,B21831,STANDARD4
21832,B21832,STANDARD1
21833,B21833,STANDARD4
21834,B21834,STANDARD2
21835,B21835,STANDARD1
21836,B21836,STANDARD1
21837,B21837,STANDARD1
21838,B21838,STANDARD1
21839,B21839,STANDARD5
21840,B21840,STANDARD1
21841,B21841,STANDARD4
21842,B21842,STANDARD1
21843,B21843,STANDARD2
21844,B21844,STANDARD1
21845,B21845,STANDARD1
21846,B21846,STANDARD1
21847,B21847,STANDARD2
21848,B21848,STANDARD5
21849,B21849,STANDARD1
21850,B21850,STANDARD1
21851,B21851,STANDARD4
21852,B21852,STANDARD3
21853,B21853,STANDARD1
21854,B21854,STANDARD4
21855,B21855,STANDARD4
21856,B21856,STANDARD4
21857,B21857,STANDARD4
21858,B21858,STANDARD2
21859,B21859,STANDARD4
21860,B21860,STANDARD2
21861,B21861,STANDARD4
21862,B21862,STANDARD1
21863,B21863,STANDARD1
21864,B21864,STANDARD1
21865,B21865,STANDARD1
21866,B21866,STANDARD3
21867,B21867,STANDARD1
21868,B21868,STANDARD1
21869,B21869,STANDARD1
21870,B21870,STANDARD1
21871,B21871,STANDARD1
21872,B21872,STANDARD1
21873,B21873,STANDARD3
21874,B21874,STANDARD3
21875,B21875,STANDARD1
21876,B21876,STANDARD1
21877,B21877,STANDARD1
21878,B21878,STANDARD1
21879,B21879,STANDARD1
21880,B21880,STANDARD1
21881,B21881,STANDARD1
21882,B21882,STANDARD1
21883,B21883,STANDARD1
21884,B21884,STANDARD1
21885,B21885,STANDARD3
21886,B21886,STANDARD1
21887,B21887,STANDARD1
21888,B21888,STANDARD1
21889,B21889,STANDARD1
21890,B21890,STANDARD4
21891,B21891,STANDARD1
21892,B21892,STANDARD1
21893,B21893,STANDARD1
21894,B21894,STANDARD1
21895,B21895,STANDARD3
21896,B21896,STANDARD1
21897,B21897,STANDARD1
21898,B21898,STANDARD1
21899,B21899,STANDARD1
21900,B21900,STANDARD1
21901,B21901,STANDARD1
21902,B21902,STANDARD3
21903,B21903,STANDARD2
21904,B21904,STANDARD4
21905,B21905,STANDARD2
21906,B21906,STANDARD1
21907,B21907,STANDARD3
21908,B21908,STANDARD2
21909,B21909,STANDARD1
21910,B21910,STANDARD3
21911,B21911,STANDARD1
21912,B21912,STANDARD1
21913,B21913,STANDARD1
21914,B21914,STANDARD1
21915,B21915,STANDARD1
21916,B21916,STANDARD1
21917,B21917,STANDARD1
21918,B21918,STANDARD1
21919,B21919,STANDARD1
21920,B21920,STANDARD3
21921,B21921,STANDARD1
21922,B21922,STANDARD1
21923,B21923,STANDARD1
21924,B21924,STANDARD1
21925,B21925,STANDARD3
21926,B21926,STANDARD4
21927,B21927,STANDARD1
21928,B21928,STANDARD1
21929,B21929,STANDARD1
21930,B21930,STANDARD1
21931,B21931,STANDARD1
21932,B21932,STANDARD1
21933,B21933,STANDARD1
21934,B21934,STANDARD1
21935,B21935,STANDARD1
21936,B21936,STANDARD2
21937,B21937,STANDARD1
21938,B21938,STANDARD2
21939,B21939,STANDARD1
21940,B21940,STANDARD1
21941,B21941,STANDARD1
21942,B21942,STANDARD1
21943,B21943,STANDARD5
21944,B21944,STANDARD1
21945,B21945,STANDARD4
21946,B21946,STANDARD4
21947,B21947,STANDARD1
21948,B21948,STANDARD1
21949,B21949,STANDARD1
21950,B21950,STANDARD1
21951,B21951,STANDARD1
21952,B21952,STANDARD2
21953,B21953,STANDARD4
21954,B21954,STANDARD1
21955,B21955,STANDARD1
21956,B21956,STANDARD4
21957,B21957,STANDARD1
21958,B21958,STANDARD5
21959,B21959,STANDARD4
21960,B21960,STANDARD5
21961,B21961,STANDARD1
21962,B21962,STANDARD1
21963,B21963,STANDARD5
21964,B21964,STANDARD1
21965,B21965,STANDARD4
21966,B21966,STANDARD1
21967,B21967,STANDARD1
21968,B21968,STANDARD1
21969,B21969,STANDARD1
21970,B21970,STANDARD1
21971,B21971,STANDARD1
21972,B21972,STANDARD1
21973,B21973,STANDARD2
21974,B21974,STANDARD1
21975,B21975,STANDARD1
21976,B21976,STANDARD1
21977,B21977,STANDARD1
21978,B21978,STANDARD1
21979,B21979,STANDARD1
21980,B21980,STANDARD1
21981,B21981,STANDARD2
21982,B21982,STANDARD1
21983,B21983,STANDARD1
21984,B21984,STANDARD1
21985,B21985,STANDARD1
21986,B21986,STANDARD5
21987,B21987,STANDARD4
21988,B21988,STANDARD5
21989,B21989,STANDARD2
21990,B21990,STANDARD2
21991,B21991,STANDARD1
21992,B21992,STANDARD1
21993,B21993,STANDARD1
21994,B21994,STANDARD1
21995,B21995,STANDARD2
21996,B21996,STANDARD2
21997,B21997,STANDARD2
21998,B21998,STANDARD2
21999,B21999,STANDARD2
22000,B22000,STANDARD4
22001,B22001,STANDARD4
22002,B22002,STANDARD1
22003,B22003,STANDARD2
22004,B22004,STANDARD1
22005,B22005,STANDARD1
22006,B22006,STANDARD1
22007,B22007,STANDARD1
22008,B22008,STANDARD1
22009,B22009,STANDARD1
22010,B22010,STANDARD1
22011,B22011,STANDARD1
22012,B22012,STANDARD5
22013,B22013,STANDARD4
22014,B22014,STANDARD1
22015,B22015,STANDARD1
22016,B22016,STANDARD1
22017,B22017,STANDARD1
22018,B22018,STANDARD1
22019,B22019,STANDARD1
22020,B22020,STANDARD1
22021,B22021,STANDARD1
22022,B22022,STANDARD1
22023,B22023,STANDARD1
22024,B22024,STANDARD1
22025,B22025,STANDARD2
22026,B22026,STANDARD1
22027,B22027,STANDARD1
22028,B22028,STANDARD1
22029,B22029,STANDARD2
22030,B22030,STANDARD1
22031,B22031,STANDARD2
22032,B22032,STANDARD1
22033,B22033,STANDARD4
22034,B22034,STANDARD1
22035,B22035,STANDARD2
22036,B22036,STANDARD1
22037,B22037,STANDARD1
22038,B22038,STANDARD2
22039,B22039,STANDARD1
22040,B22040,STANDARD1
22041,B22041,STANDARD1
22042,B22042,STANDARD4
22043,B22043,STANDARD1
22044,B22044,STANDARD1
22045,B22045,STANDARD1
22046,B22046,STANDARD1
22047,B22047,STANDARD1
22048,B22048,STANDARD1
22049,B22049,STANDARD2
22050,B22050,STANDARD2
22051,B22051,STANDARD4
22052,B22052,STANDARD4
22053,B22053,STANDARD1
22054,B22054,STANDARD1
22055,B22055,STANDARD4
22056,B22056,STANDARD4
22057,B22057,STANDARD4
22058,B22058,STANDARD1
22059,B22059,STANDARD1
22060,B22060,STANDARD4
22061,B22061,STANDARD1
22062,B22062,STANDARD1
22063,B22063,STANDARD1
22064,B22064,STANDARD2
22065,B22065,STANDARD2
22066,B22066,STANDARD1
22067,B22067,STANDARD1
22068,B22068,STANDARD1
22069,B22069,STANDARD1
22070,B22070,STANDARD1
22071,B22071,STANDARD1
22072,B22072,STANDARD1
22073,B22073,STANDARD1
22074,B22074,STANDARD1
22075,B22075,STANDARD1
22076,B22076,STANDARD1
22077,B22077,STANDARD1
22078,B22078,STANDARD2
22079,B22079,STANDARD1
22080,B22080,STANDARD1
22081,B22081,STANDARD4
22082,B22082,STANDARD2
22083,B22083,STANDARD4
22084,B22084,STANDARD4
22085,B22085,STANDARD4
22086,B22086,STANDARD2
22087,B22087,STANDARD5
22088,B22088,STANDARD1
22089,B22089,STANDARD1
22090,B22090,STANDARD1
22091,B22091,STANDARD1
22092,B22092,STANDARD1
22093,B22093,STANDARD1
22094,B22094,STANDARD1
22095,B22095,STANDARD1
22096,B22096,STANDARD1
22097,B22097,STANDARD1
22098,B22098,STANDARD1
22099,B22099,STANDARD1
22100,B22100,STANDARD2
22101,B22101,STANDARD2
22102,B22102,STANDARD5
22103,B22103,STANDARD5
22104,B22104,STANDARD5
22105,B22105,STANDARD5
22106,B22106,STANDARD5
22107,B22107,STANDARD5
22108,B22108,STANDARD5
22109,B22109,STANDARD5
22110,B22110,STANDARD5
22111,B22111,STANDARD5
22112,B22112,STANDARD5
22113,B22113,STANDARD5
22114,B22114,STANDARD5
22115,B22115,STANDARD5
22116,B22116,STANDARD5
22117,B22117,STANDARD5
22118,B22118,STANDARD5
22119,B22119,STANDARD5
22120,B22120,STANDARD5
22121,B22121,STANDARD5
22122,B22122,STANDARD5
22123,B22123,STANDARD5
22124,B22124,STANDARD5
22125,B22125,STANDARD5
22126,B22126,STANDARD5
22127,B22127,STANDARD5
22128,B22128,STANDARD5
22129,B22129,STANDARD5
22130,B22130,STANDARD5
22131,B22131,STANDARD5
22132,B22132,STANDARD5
22133,B22133,STANDARD5
22134,B22134,STANDARD4
22135,B22135,STANDARD5
22136,B22136,STANDARD5
22137,B22137,STANDARD5
22138,B22138,STANDARD5
22139,B22139,STANDARD5
22140,B22140,STANDARD5
22141,B22141,STANDARD5
22142,B22142,STANDARD5
22143,B22143,STANDARD5
22144,B22144,STANDARD5
22145,B22145,STANDARD5
22146,B22146,STANDARD4
22147,B22147,STANDARD2
22148,B22148,STANDARD2
22149,B22149,STANDARD2
22150,B22150,STANDARD2
22151,B22151,STANDARD2
22152,B22152,STANDARD1
22153,B22153,STANDARD2
22154,B22154,STANDARD2
22155,B22155,STANDARD2
22156,B22156,STANDARD1
22157,B22157,STANDARD2
22158,B22158,STANDARD4
22159,B22159,STANDARD1
22160,B22160,STANDARD1
22161,B22161,STANDARD2
22162,B22162,STANDARD1
22163,B22163,STANDARD1
22164,B22164,STANDARD1
22165,B22165,STANDARD1
22166,B22166,STANDARD1
22167,B22167,STANDARD2
22168,B22168,STANDARD2
22169,B22169,STANDARD1
22170,B22170,STANDARD3
22171,B22171,STANDARD2
22172,B22172,STANDARD5
22173,B22173,STANDARD1
22174,B22174,STANDARD1
22175,B22175,STANDARD1
22176,B22176,STANDARD1
22177,B22177,STANDARD1
22178,B22178,STANDARD1
22179,B22179,STANDARD1
22180,B22180,STANDARD1
22181,B22181,STANDARD1
22182,B22182,STANDARD1
22183,B22183,STANDARD1
22184,B22184,STANDARD1
22185,B22185,STANDARD1
22186,B22186,STANDARD1
22187,B22187,STANDARD1
22188,B22188,STANDARD1
22189,B22189,STANDARD1
22190,B22190,STANDARD1
22191,B22191,STANDARD3
22192,B22192,STANDARD1
22193,B22193,STANDARD1
22194,B22194,STANDARD1
22195,B22195,STANDARD1
22196,B22196,STANDARD1
22197,B22197,STANDARD1
22198,B22198,STANDARD1
22199,B22199,STANDARD1
22200,B22200,STANDARD1
22201,B22201,STANDARD1
22202,B22202,STANDARD1
22203,B22203,STANDARD1
22204,B22204,STANDARD5
22205,B22205,STANDARD5
22206,B22206,STANDARD1
22207,B22207,STANDARD1
22208,B22208,STANDARD1
22209,B22209,STANDARD1
22210,B22210,STANDARD4
22211,B22211,STANDARD4
22212,B22212,STANDARD4
22213,B22213,STANDARD2
22214,B22214,STANDARD4
22215,B22215,STANDARD4
22216,B22216,STANDARD3
22217,B22217,STANDARD3
22218,B22218,STANDARD4
22219,B22219,STANDARD4
22220,B22220,STANDARD3
22221,B22221,STANDARD4
22222,B22222,STANDARD3
22223,B22223,STANDARD4
22224,B22224,STANDARD4
22225,B22225,STANDARD3
22226,B22226,STANDARD3
22227,B22227,STANDARD1
22228,B22228,STANDARD3
22229,B22229,STANDARD3
22230,B22230,STANDARD3
22231,B22231,STANDARD1
22232,B22232,STANDARD3
22233,B22233,STANDARD1
22234,B22234,STANDARD3
22235,B22235,STANDARD3
22236,B22236,STANDARD1
22237,B22237,STANDARD1
22238,B22238,STANDARD3
22239,B22239,STANDARD4
22240,B22240,STANDARD1
22241,B22241,STANDARD1
22242,B22242,STANDARD4
22243,B22243,STANDARD1
22244,B22244,STANDARD3
22245,B22245,STANDARD1
22246,B22246,STANDARD4
22247,B22247,STANDARD3
22248,B22248,STANDARD1
22249,B22249,STANDARD1
22250,B22250,STANDARD1
22251,B22251,STANDARD3
22252,B22252,STANDARD3
22253,B22253,STANDARD5
22254,B22254,STANDARD2
22255,B22255,STANDARD1
22256,B22256,STANDARD2
22257,B22257,STANDARD1
22258,B22258,STANDARD2
22259,B22259,STANDARD2
22260,B22260,STANDARD2
22261,B22261,STANDARD2
22262,B22262,STANDARD3
22263,B22263,STANDARD4
22264,B22264,STANDARD2
22265,B22265,STANDARD3
22266,B22266,STANDARD5
22267,B22267,STANDARD2
22268,B22268,STANDARD2
22269,B22269,STANDARD4
22270,B22270,STANDARD3
22271,B22271,STANDARD4
22272,B22272,STANDARD2
22273,B22273,STANDARD2
22274,B22274,STANDARD2
22275,B22275,STANDARD2
22276,B22276,STANDARD4
22277,B22277,STANDARD4
22278,B22278,STANDARD5
22279,B22279,STANDARD5
22280,B22280,STANDARD2
22281,B22281,STANDARD2
22282,B22282,STANDARD4
22283,B22283,STANDARD2
22284,B22284,STANDARD4
22285,B22285,STANDARD3
22286,B22286,STANDARD4
22287,B22287,STANDARD2
22288,B22288,STANDARD3
22289,B22289,STANDARD2
22290,B22290,STANDARD4
22291,B22291,STANDARD4
22292,B22292,STANDARD4
22293,B22293,STANDARD4
22294,B22294,STANDARD3
22295,B22295,STANDARD1
22296,B22296,STANDARD4
22297,B22297,STANDARD4
22298,B22298,STANDARD4
22299,B22299,STANDARD4
22300,B22300,STANDARD4
22301,B22301,STANDARD4
22302,B22302,STANDARD2
22303,B22303,STANDARD1
22304,B22304,STANDARD1
22305,B22305,STANDARD1
22306,B22306,STANDARD4
22307,B22307,STANDARD4
22308,B22308,STANDARD4
22309,B22309,STANDARD2
22310,B22310,STANDARD4
22311,B22311,STANDARD2
22312,B22312,STANDARD4
22313,B22313,STANDARD3
22314,B22314,STANDARD1
22315,B22315,STANDARD3
22316,B22316,STANDARD2
22317,B22317,STANDARD4
22318,B22318,STANDARD4
22319,B22319,STANDARD3
22320,B22320,STANDARD2
22321,B22321,STANDARD4
22322,B22322,STANDARD4
22323,B22323,STANDARD1
22324,B22324,STANDARD4
22325,B22325,STANDARD3
22326,B22326,STANDARD1
22327,B22327,STANDARD5
22328,B22328,STANDARD4
22329,B22329,STANDARD5
22330,B22330,STANDARD4
22331,B22331,STANDARD4
22332,B22332,STANDARD5
22333,B22333,STANDARD5
22334,B22334,STANDARD1
22335,B22335,STANDARD3
22336,B22336,STANDARD1
22337,B22337,STANDARD3
22338,B22338,STANDARD3
22339,B22339,STANDARD3
22340,B22340,STANDARD1
22341,B22341,STANDARD3
22342,B22342,STANDARD4
22343,B22343,STANDARD2
22344,B22344,STANDARD3
22345,B22345,STANDARD5
22346,B22346,STANDARD3
22347,B22347,STANDARD3
22348,B22348,STANDARD2
22349,B22349,STANDARD3
22350,B22350,STANDARD2
22351,B22351,STANDARD3
22352,B22352,STANDARD4
22353,B22353,STANDARD4
22354,B22354,STANDARD3
22355,B22355,STANDARD4
22356,B22356,STANDARD1
22357,B22357,STANDARD2
22358,B22358,STANDARD3
22359,B22359,STANDARD4
22360,B22360,STANDARD2
22361,B22361,STANDARD2
22362,B22362,STANDARD3
22363,B22363,STANDARD1
22364,B22364,STANDARD3
22365,B22365,STANDARD3
22366,B22366,STANDARD3
22367,B22367,STANDARD3
22368,B22368,STANDARD4
22369,B22369,STANDARD3
22370,B22370,STANDARD3
22371,B22371,STANDARD2
22372,B22372,STANDARD4
22373,B22373,STANDARD2
22374,B22374,STANDARD5
22375,B22375,STANDARD4
22376,B22376,STANDARD1
22377,B22377,STANDARD1
22378,B22378,STANDARD1
22379,B22379,STANDARD1
22380,B22380,STANDARD3
22381,B22381,STANDARD2
22382,B22382,STANDARD1
22383,B22383,STANDARD3
22384,B22384,STANDARD1
22385,B22385,STANDARD3
22386,B22386,STANDARD3
22387,B22387,STANDARD3
22388,B22388,STANDARD4
22389,B22389,STANDARD3
22390,B22390,STANDARD2
22391,B22391,STANDARD5
22392,B22392,STANDARD3
22393,B22393,STANDARD3
22394,B22394,STANDARD3
22395,B22395,STANDARD3
22396,B22396,STANDARD4
22397,B22397,STANDARD4
22398,B22398,STANDARD2
22399,B22399,STANDARD4
22400,B22400,STANDARD3
22401,B22401,STANDARD4
22402,B22402,STANDARD2
22403,B22403,STANDARD3
22404,B22404,STANDARD2
22405,B22405,STANDARD1
22406,B22406,STANDARD1
22407,B22407,STANDARD3
22408,B22408,STANDARD4
22409,B22409,STANDARD1
22410,B22410,STANDARD3
22411,B22411,STANDARD3
22412,B22412,STANDARD2
22413,B22413,STANDARD2
22414,B22414,STANDARD2
22415,B22415,STANDARD2
22416,B22416,STANDARD2
22417,B22417,STANDARD2
22418,B22418,STANDARD1
22419,B22419,STANDARD5
22420,B22420,STANDARD5
22421,B22421,STANDARD5
22422,B22422,STANDARD5
22423,B22423,STANDARD4
22424,B22424,STANDARD4
22425,B22425,STANDARD4
22426,B22426,STANDARD4
22427,B22427,STANDARD3
22428,B22428,STANDARD4
22429,B22429,STANDARD4
22430,B22430,STANDARD4
22431,B22431,STANDARD4
22432,B22432,STANDARD4
22433,B22433,STANDARD4
22434,B22434,STANDARD2
22435,B22435,STANDARD4
22436,B22436,STANDARD4
22437,B22437,STANDARD4
22438,B22438,STANDARD4
22439,B22439,STANDARD4
22440,B22440,STANDARD4
22441,B22441,STANDARD4
22442,B22442,STANDARD4
22443,B22443,STANDARD4
22444,B22444,STANDARD4
22445,B22445,STANDARD4
22446,B22446,STANDARD4
22447,B22447,STANDARD4
22448,B22448,STANDARD4
22449,B22449,STANDARD4
22450,B22450,STANDARD4
22451,B22451,STANDARD4
22452,B22452,STANDARD3
22453,B22453,STANDARD4
22454,B22454,STANDARD1
22455,B22455,STANDARD1
22456,B22456,STANDARD2
22457,B22457,STANDARD1
22458,B22458,STANDARD1
22459,B22459,STANDARD1
22460,B22460,STANDARD1
22461,B22461,STANDARD1
22462,B22462,STANDARD4
22463,B22463,STANDARD4
22464,B22464,STANDARD4
22465,B22465,STANDARD3
22466,B22466,STANDARD3
22467,B22467,STANDARD3
22468,B22468,STANDARD5
22469,B22469,STANDARD3
22470,B22470,STANDARD3
22471,B22471,STANDARD3
22472,B22472,STANDARD4
22473,B22473,STANDARD4
22474,B22474,STANDARD4
22475,B22475,STANDARD4
22476,B22476,STANDARD3
22477,B22477,STANDARD4
22478,B22478,STANDARD4
22479,B22479,STANDARD4
22480,B22480,STANDARD4
22481,B22481,STANDARD3
22482,B22482,STANDARD2
22483,B22483,STANDARD3
22484,B22484,STANDARD5
22485,B22485,STANDARD3
22486,B22486,STANDARD3
22487,B22487,STANDARD3
22488,B22488,STANDARD1
22489,B22489,STANDARD3
22490,B22490,STANDARD3
22491,B22491,STANDARD4
22492,B22492,STANDARD4
22493,B22493,STANDARD5
22494,B22494,STANDARD4
22495,B22495,STANDARD4
22496,B22496,STANDARD4
22497,B22497,STANDARD4
22498,B22498,STANDARD4
22499,B22499,STANDARD3
22500,B22500,STANDARD4
22501,B22501,STANDARD2
22502,B22502,STANDARD3
22503,B22503,STANDARD3
22504,B22504,STANDARD3
22505,B22505,STANDARD4
22506,B22506,STANDARD3
22507,B22507,STANDARD3
22508,B22508,STANDARD3
22509,B22509,STANDARD3
22510,B22510,STANDARD3
22511,B22511,STANDARD3
22512,B22512,STANDARD1
22513,B22513,STANDARD1
22514,B22514,STANDARD1
22515,B22515,STANDARD1
22516,B22516,STANDARD1
22517,B22517,STANDARD2
22518,B22518,STANDARD1
22519,B22519,STANDARD2
22520,B22520,STANDARD2
22521,B22521,STANDARD3
22522,B22522,STANDARD1
22523,B22523,STANDARD1
22524,B22524,STANDARD4
22525,B22525,STANDARD1
22526,B22526,STANDARD4
22527,B22527,STANDARD3
22528,B22528,STANDARD3
22529,B22529,STANDARD3
22530,B22530,STANDARD3
22531,B22531,STANDARD2
22532,B22532,STANDARD4
22533,B22533,STANDARD3
22534,B22534,STANDARD3
22535,B22535,STANDARD2
22536,B22536,STANDARD3
22537,B22537,STANDARD3
22538,B22538,STANDARD3
22539,B22539,STANDARD4
22540,B22540,STANDARD4
22541,B22541,STANDARD2
22542,B22542,STANDARD1
22543,B22543,STANDARD4
22544,B22544,STANDARD4
22545,B22545,STANDARD3
22546,B22546,STANDARD4
22547,B22547,STANDARD2
22548,B22548,STANDARD2
22549,B22549,STANDARD4
22550,B22550,STANDARD3
22551,B22551,STANDARD1
22552,B22552,STANDARD3
22553,B22553,STANDARD3
22554,B22554,STANDARD3
22555,B22555,STANDARD3
22556,B22556,STANDARD3
22557,B22557,STANDARD2
22558,B22558,STANDARD1
22559,B22559,STANDARD4
22560,B22560,STANDARD4
22561,B22561,STANDARD4
22562,B22562,STANDARD1
22563,B22563,STANDARD1
22564,B22564,STANDARD4
22565,B22565,STANDARD3
22566,B22566,STANDARD3
22567,B22567,STANDARD2
22568,B22568,STANDARD3
22569,B22569,STANDARD3
22570,B22570,STANDARD1
22571,B22571,STANDARD4
22572,B22572,STANDARD4
22573,B22573,STANDARD2
22574,B22574,STANDARD3
22575,B22575,STANDARD3
22576,B22576,STANDARD3
22577,B22577,STANDARD3
22578,B22578,STANDARD2
22579,B22579,STANDARD2
22580,B22580,STANDARD2
22581,B22581,STANDARD4
22582,B22582,STANDARD1
22583,B22583,STANDARD1
22584,B22584,STANDARD1
22585,B22585,STANDARD3
22586,B22586,STANDARD3
22587,B22587,STANDARD1
22588,B22588,STANDARD4
